PWSID,PWS_Name,Primacy_FINAL,Final_inst_update,Inst_Subtype
CA1910067,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",DISTRICT 15 - METROPOLITAN,City,
CA1900542,"LOS ANGELES, CITY OF - POWER PLANT #2",DISTRICT 15 - METROPOLITAN,City,
CA1910191,"NORWALK - CITY, WATER DEPT.",DISTRICT 15 - METROPOLITAN,City,
CA1910124,PASADENA WATER AND POWER,DISTRICT 15 - METROPOLITAN,City,
CA1910126,"POMONA - CITY, WATER DEPT.",DISTRICT 15 - METROPOLITAN,City,
CA1910213,"TORRANCE-CITY, WATER DEPT.",DISTRICT 15 - METROPOLITAN,City,
CA1910167,"VERNON-CITY, WATER DEPT.",DISTRICT 15 - METROPOLITAN,City,
CA1910007,AZUSA LIGHT AND WATER,DISTRICT 16 - CENTRAL,City,
CA1910018,BELLFLOWER MUNICIPAL WATER SYSTEM,DISTRICT 16 - CENTRAL,City,
CA1910001,CITY OF ALHAMBRA,DISTRICT 16 - CENTRAL,City,
CA1910154,CITY OF SOUTH PASADENA,DISTRICT 16 - CENTRAL,City,
CA1910034,"DOWNEY - CITY, WATER DEPT.",DISTRICT 16 - CENTRAL,City,
CA1910038,"EL MONTE-CITY, WATER DEPT.",DISTRICT 16 - CENTRAL,City,
CA1910083,"MANHATTAN BEACH-CITY, WATER DEPT.",DISTRICT 16 - CENTRAL,City,
CA1910143,"SAN FERNANDO-CITY, WATER DEPT.",DISTRICT 16 - CENTRAL,City,
CA1910019,"CERRITOS - CITY, WATER DEPT.",DISTRICT 16 - CENTRAL,City,
CA1910146,"SANTA MONICA-CITY, WATER DIVISION",DISTRICT 16 - CENTRAL,City,
CA1910156,"BEVERLY HILLS-CITY, WATER DEPT.",DISTRICT 22 - ANGELES,City,
CA1910003,CITY OF ARCADIA,DISTRICT 22 - ANGELES,City,
CA1910026,"COMPTON-CITY, WATER DEPT.",DISTRICT 22 - ANGELES,City,
CA1910047,HAWTHORNE-CITY WATER DEPT.,DISTRICT 22 - ANGELES,City,
CA1910049,"HUNTINGTON PARK-CITY, WATER DEPT.",DISTRICT 22 - ANGELES,City,
CA1910079,"LYNWOOD-CITY, WATER DEPT.",DISTRICT 22 - ANGELES,City,
CA1910090,"MONROVIA-CITY, WATER DEPT.",DISTRICT 22 - ANGELES,City,
CA1910117,"MONTEBELLO-CITY, WATER DEPT.",DISTRICT 22 - ANGELES,City,
CA1910245,"SANTA FE SPRINGS - CITY, WATER DEPT.",DISTRICT 22 - ANGELES,City,
CA1910152,"SOUTH GATE-CITY, WATER DEPT.",DISTRICT 22 - ANGELES,City,
CA1910050,"COMMERCE-CITY, WATER DEPT.",DISTRICT 22 - ANGELES,City,
CA2010001,CHOWCHILLA CITY WATER DEPT,DISTRICT 11 - MERCED,City,
CA2010002,CITY OF MADERA,DISTRICT 11 - MERCED,City,
CA2310001,"FORT BRAGG, CITY OF",DISTRICT 03 - MENDOCINO,City,
CA2310003,"UKIAH, CITY OF",DISTRICT 03 - MENDOCINO,City,
CA2310004,"WILLITS, CITY OF",DISTRICT 03 - MENDOCINO,City,
CA2410001,CITY OF ATWATER,DISTRICT 11 - MERCED,City,
CA2410002,CITY OF DOS PALOS,DISTRICT 11 - MERCED,City,
CA2410003,CITY OF GUSTINE,DISTRICT 11 - MERCED,City,
CA2410004,CITY OF LIVINGSTON,DISTRICT 11 - MERCED,City,
CA2410005,CITY OF LOS BANOS,DISTRICT 11 - MERCED,City,
CA2410009,CITY OF MERCED,DISTRICT 11 - MERCED,City,
CA2510001,CITY OF ALTURAS,DISTRICT 02 - LASSEN,City,
CA2710007,"GONZALES, CITY OF",DISTRICT 05 - MONTEREY,City,
CA2710008,"GREENFIELD, CITY OF",DISTRICT 05 - MONTEREY,City,
CA2710018,SEASIDE MUNICIPAL WATER SYSTEM,DISTRICT 05 - MONTEREY,City,
CA2710011,"SOLEDAD, CITY OF",DISTRICT 05 - MONTEREY,City,
CA2810005,"AMERICAN CANYON, CITY OF",DISTRICT 03 - MENDOCINO,City,
CA2810002,"CALISTOGA, CITY OF",DISTRICT 03 - MENDOCINO,City,
CA2810003,"NAPA, CITY OF",DISTRICT 03 - MENDOCINO,City,
CA2810004,"ST. HELENA, CITY OF",DISTRICT 03 - MENDOCINO,City,
CA2810007,TOWN OF YOUNTVILLE,DISTRICT 03 - MENDOCINO,City,
CA2910001,CITY OF GRASS VALLEY,DISTRICT 09 - SACRAMENTO,City,
CA2910002,CITY OF NEVADA CITY,DISTRICT 09 - SACRAMENTO,City,
CA3010001,CITY OF ANAHEIM,DISTRICT 08 - SANTA ANA,City,
CA3010002,CITY OF BREA,DISTRICT 08 - SANTA ANA,City,
CA3010003,CITY OF BUENA PARK,DISTRICT 08 - SANTA ANA,City,
CA3010069,CITY OF FOUNTAIN VALLEY,DISTRICT 08 - SANTA ANA,City,
CA3010010,CITY OF FULLERTON,DISTRICT 08 - SANTA ANA,City,
CA3010053,CITY OF HUNTINGTON BEACH,DISTRICT 08 - SANTA ANA,City,
CA3010018,CITY OF LA HABRA,DISTRICT 08 - SANTA ANA,City,
CA3010100,CITY OF LA PALMA,DISTRICT 08 - SANTA ANA,City,
CA3010023,CITY OF NEWPORT BEACH,DISTRICT 08 - SANTA ANA,City,
CA3010027,CITY OF ORANGE,DISTRICT 08 - SANTA ANA,City,
CA3010036,CITY OF SAN CLEMENTE,DISTRICT 08 - SANTA ANA,City,
CA3010030,CITY OF SAN JUAN CAPISTRANO,DISTRICT 08 - SANTA ANA,City,
CA3010038,CITY OF SANTA ANA,DISTRICT 08 - SANTA ANA,City,
CA3010041,CITY OF SEAL BEACH,DISTRICT 08 - SANTA ANA,City,
CA3010046,CITY OF TUSTIN,DISTRICT 08 - SANTA ANA,City,
CA3010064,CITY OF WESTMINSTER,DISTRICT 08 - SANTA ANA,City,
CA3010062,CITY OF GARDEN GROVE,DISTRICT 08 - SANTA ANA,City,
CA3110008,CITY OF ROSEVILLE,DISTRICT 02 - LASSEN,City,
CA3110004,CITY OF LINCOLN,DISTRICT 02 - LASSEN,City,
CA3210003,CITY OF PORTOLA,DISTRICT 02 - LASSEN,City,
CA3310006,"BANNING, CITY OF",DISTRICT 20 - RIVERSIDE,City,
CA3310003,BLYTHE - CITY OF,DISTRICT 20 - RIVERSIDE,City,
CA3301630,BLYTHE - HIDDEN BEACHES,DISTRICT 20 - RIVERSIDE,City,
CA3301428,BLYTHE - MESA RANCH,DISTRICT 20 - RIVERSIDE,City,
CA3310007,COACHELLA WATER AUTHORITY,DISTRICT 20 - RIVERSIDE,City,
CA3310037,"CORONA, CITY OF",DISTRICT 20 - RIVERSIDE,City,
CA3310016,"HEMET, CITY OF",DISTRICT 20 - RIVERSIDE,City,
CA3310025,"NORCO, CITY OF",DISTRICT 20 - RIVERSIDE,City,
CA3310029,"PERRIS, CITY OF",DISTRICT 20 - RIVERSIDE,City,
CA3310032,"SAN JACINTO, CITY OF",DISTRICT 20 - RIVERSIDE,City,
CA3310031,"RIVERSIDE, CITY OF",DISTRICT 20 - RIVERSIDE,City,
CA3310082,NORTH PERRIS WATER SYSTEM,DISTRICT 20 - RIVERSIDE,City,
CA3410020,CITY OF SACRAMENTO MAIN,DISTRICT 09 - SACRAMENTO,City,
CA3410014,"FOLSOM, CITY OF - MAIN",DISTRICT 09 - SACRAMENTO,City,
CA3410011,"GALT, CITY OF",DISTRICT 09 - SACRAMENTO,City,
CA3410030,"FOLSOM, CITY OF - ASHLAND",DISTRICT 09 - SACRAMENTO,City,
CA3510001,"HOLLISTER, CITY OF",DISTRICT 05 - MONTEREY,City,
CA3510002,"SAN JUAN BAUTISTA, CITY OF",DISTRICT 05 - MONTEREY,City,
CA3610001,"ADELANTO, CITY OF",DISTRICT 13 - SAN BERNARDINO,City,
CA3610012,"CHINO, CITY OF",DISTRICT 13 - SAN BERNARDINO,City,
CA3610022,DWP - FAWNSKIN,DISTRICT 13 - SAN BERNARDINO,City,
CA3610013,"LOMA LINDA, CITY OF",DISTRICT 13 - SAN BERNARDINO,City,
CA3610032,"NEEDLES, CITY OF",DISTRICT 13 - SAN BERNARDINO,City,
CA3610037,REDLANDS CITY MUD-WATER DIV,DISTRICT 13 - SAN BERNARDINO,City,
CA3610038,"RIALTO, CITY OF",DISTRICT 13 - SAN BERNARDINO,City,
CA3610052,VICTORVILLE WATER DISTRICT,DISTRICT 13 - SAN BERNARDINO,City,
CA3610044,BIG BEAR LAKE DWP - BIG BEAR SYSTEM,DISTRICT 13 - SAN BERNARDINO,City,
CA3610034,ONTARIO MUNICIPAL UTILITIES COMPANY,DISTRICT 13 - SAN BERNARDINO,City,
CA3610036,"CHINO HILLS, CITY OF",DISTRICT 27 - MOJAVE,City,
CA3610014,"COLTON, CITY OF",DISTRICT 27 - MOJAVE,City,
CA3610024,HESPERIA WD,DISTRICT 27 - MOJAVE,City,
CA3610039,SAN BERNARDINO CITY,DISTRICT 27 - MOJAVE,City,
CA3610050,"UPLAND, CITY OF",DISTRICT 27 - MOJAVE,City,
CA3600283,DEPARTMENT OF WATER AND POWER,LPA66 - SAN BERNARDINO COUNTY,City,
CA3710004,"DEL MAR, CITY OF",DISTRICT 14 - SAN DIEGO,City,
CA3710006,"ESCONDIDO, CITY OF",DISTRICT 14 - SAN DIEGO,City,
CA3710014,"OCEANSIDE, CITY OF",DISTRICT 14 - SAN DIEGO,City,
CA3710020,"SAN DIEGO, CITY OF",DISTRICT 14 - SAN DIEGO,City,
CA3710021,SAN DIEGUITO WD,DISTRICT 14 - SAN DIEGO,City,
CA3710015,"POWAY, CITY OF",DISTRICT 14 - SAN DIEGO,City,
CA3810003,HHW&P MOCCASIN COMPOUND-SFPUC,DISTRICT 04 - SAN FRANCISCO,City,
CA3810001,SAN FRANCISCO REGIONAL WATER SYSTEM,DISTRICT 04 - SAN FRANCISCO,City,
CA3810011,SFPUC CITY DISTRIBUTION DIVISION,DISTRICT 04 - SAN FRANCISCO,City,
CA3810702,TREASURE ISLAND,DISTRICT 04 - SAN FRANCISCO,City,
CA3910015,CITY OF LATHROP,DISTRICT 10 - STOCKTON,City,
CA3910012,CITY OF STOCKTON,DISTRICT 10 - STOCKTON,City,
CA3910003,"ESCALON, CITY OF",DISTRICT 10 - STOCKTON,City,
CA3910004,"LODI, CITY OF",DISTRICT 10 - STOCKTON,City,
CA3910005,"MANTECA, CITY OF",DISTRICT 10 - STOCKTON,City,
CA3910007,"RIPON, CITY OF",DISTRICT 10 - STOCKTON,City,
CA3910011,"TRACY, CITY OF",DISTRICT 10 - STOCKTON,City,
CA3810008,THOMAS SHAFT WHOLESALE,DISTRICT 04 - SAN FRANCISCO,City,
CA4010001,"ARROYO GRANDE, WATER DEPARTMENT",DISTRICT 06 - SANTA BARBARA,City,
CA4010004,GROVER BEACH WATER DEPARTMENT,DISTRICT 06 - SANTA BARBARA,City,
CA4010011,MORRO BAY PW DEPT - WATER DIVISION,DISTRICT 06 - SANTA BARBARA,City,
CA4010007,PASO ROBLES WATER DEPARTMENT,DISTRICT 06 - SANTA BARBARA,City,
CA4010008,PISMO BEACH WATER DEPARTMENT,DISTRICT 06 - SANTA BARBARA,City,
CA4010009,SAN LUIS OBISPO WATER DEPARTMENT,DISTRICT 06 - SANTA BARBARA,City,
CA4110002,CITY OF BRISBANE,DISTRICT 17 - SANTA CLARA,City,
CA4110003,CITY OF BURLINGAME,DISTRICT 17 - SANTA CLARA,City,
CA4110013,CITY OF DALY CITY,DISTRICT 17 - SANTA CLARA,City,
CA4110024,CITY OF EAST PALO ALTO,DISTRICT 17 - SANTA CLARA,City,
CA4110022,CITY OF REDWOOD CITY,DISTRICT 17 - SANTA CLARA,City,
CA4110023,CITY OF SAN BRUNO,DISTRICT 17 - SANTA CLARA,City,
CA4110017,MENLO PARK MUNICIPAL WATER,DISTRICT 17 - SANTA CLARA,City,
CA4110016,TOWN OF HILLSBOROUGH,DISTRICT 17 - SANTA CLARA,City,
CA4110018,CITY OF MILLBRAE,DISTRICT 17 - SANTA CLARA,City,
CA4210018,BUELLTON WATER DEPARTMENT,DISTRICT 06 - SANTA BARBARA,City,
CA4210010,CITY OF SANTA BARBARA WATER DEPARTMENT,DISTRICT 06 - SANTA BARBARA,City,
CA4210003,GUADALUPE WATER DEPARTMENT,DISTRICT 06 - SANTA BARBARA,City,
CA4210006,LOMPOC-CITY WATER UTILITY DIV,DISTRICT 06 - SANTA BARBARA,City,
CA4210011,SANTA MARIA WATER DEPARTMENT,DISTRICT 06 - SANTA BARBARA,City,
CA4210013,SOLVANG WATER DIVISION,DISTRICT 06 - SANTA BARBARA,City,
CA4310018,CITY OF CUPERTINO,DISTRICT 17 - SANTA CLARA,City,
CA4310004,CITY OF GILROY,DISTRICT 17 - SANTA CLARA,City,
CA4310005,CITY OF MILPITAS,DISTRICT 17 - SANTA CLARA,City,
CA4310006,CITY OF MORGAN HILL,DISTRICT 17 - SANTA CLARA,City,
CA4310007,CITY OF MOUNTAIN VIEW,DISTRICT 17 - SANTA CLARA,City,
CA4310009,CITY OF PALO ALTO,DISTRICT 17 - SANTA CLARA,City,
CA4310020,CITY OF SAN JOSE - EVG/EDV/COY,DISTRICT 17 - SANTA CLARA,City,
CA4310019,CITY OF SAN JOSE - NSJ/ALVISO,DISTRICT 17 - SANTA CLARA,City,
CA4310012,CITY OF SANTA CLARA,DISTRICT 17 - SANTA CLARA,City,
CA4310014,CITY OF SUNNYVALE,DISTRICT 17 - SANTA CLARA,City,
CA4410010,SANTA CRUZ WATER DEPARTMENT,DISTRICT 05 - MONTEREY,City,
CA4410011,"WATSONVILLE, CITY OF",DISTRICT 05 - MONTEREY,City,
CA4510001,CITY OF ANDERSON,DISTRICT 02 - LASSEN,City,
CA4510005,CITY OF REDDING,DISTRICT 02 - LASSEN,City,
CA4510006,CITY OF SHASTA LAKE,DISTRICT 02 - LASSEN,City,
CA4610001,CITY OF LOYALTON,DISTRICT 02 - LASSEN,City,
CA4710001,"DORRIS, CITY OF",DISTRICT 01 - KLAMATH,City,
CA4710002,"DUNSMUIR, CITY OF",DISTRICT 01 - KLAMATH,City,
CA4710004,"ETNA, CITY OF",DISTRICT 01 - KLAMATH,City,
CA4710003,"FORT JONES, TOWN OF",DISTRICT 01 - KLAMATH,City,
CA4710007,"MONTAGUE, CITY OF",DISTRICT 01 - KLAMATH,City,
CA4710008,"MT. SHASTA, CITY OF",DISTRICT 01 - KLAMATH,City,
CA4710010,"TULELAKE, CITY OF",DISTRICT 01 - KLAMATH,City,
CA4710009,"WEED, CITY OF",DISTRICT 01 - KLAMATH,City,
CA4710011,"YREKA, CITY OF",DISTRICT 01 - KLAMATH,City,
CA4810001,CITY OF BENICIA,DISTRICT 04 - SAN FRANCISCO,City,
CA4810009,CITY OF DIXON,DISTRICT 04 - SAN FRANCISCO,City,
CA4810003,CITY OF FAIRFIELD,DISTRICT 04 - SAN FRANCISCO,City,
CA4810004,CITY OF RIO VISTA,DISTRICT 04 - SAN FRANCISCO,City,
CA4810008,CITY OF VACAVILLE,DISTRICT 04 - SAN FRANCISCO,City,
CA4810007,CITY OF VALLEJO,DISTRICT 04 - SAN FRANCISCO,City,
CA4810021,CITY OF VALLEJO-LAKES SYSTEM,DISTRICT 04 - SAN FRANCISCO,City,
CA4810015,TRAVIS AFB WTP - VALLEJO,DISTRICT 04 - SAN FRANCISCO,City,
CA4910002,"CLOVERDALE, CITY OF",DISTRICT 18 - SONOMA,City,
CA4910005,"HEALDSBURG, CITY OF",DISTRICT 18 - SONOMA,City,
CA4910006,"PETALUMA, CITY OF",DISTRICT 18 - SONOMA,City,
CA4910014,"ROHNERT PARK, CITY OF",DISTRICT 18 - SONOMA,City,
CA4910011,"SEBASTOPOL, CITY OF",DISTRICT 18 - SONOMA,City,
CA4910012,"SONOMA, CITY OF",DISTRICT 18 - SONOMA,City,
CA4910017,"WINDSOR, TOWN OF",DISTRICT 18 - SONOMA,City,
CA4910016,"COTATI, CITY OF",DISTRICT 18 - SONOMA,City,
CA4910009,"SANTA ROSA, CITY OF",DISTRICT 18 - SONOMA,City,
CA5010028,"CERES, CITY OF",DISTRICT 10 - STOCKTON,City,
CA5010035,CITY OF MODESTO - CENTRAL TURLOCK,DISTRICT 10 - STOCKTON,City,
CA5010029,CITY OF MODESTO - DEL RIO,DISTRICT 10 - STOCKTON,City,
CA5010033,CITY OF MODESTO - GRAYSON,DISTRICT 10 - STOCKTON,City,
CA5010005,CITY OF MODESTO - SALIDA,DISTRICT 10 - STOCKTON,City,
CA5010013,CITY OF NEWMAN-WATER DEPARTMENT,DISTRICT 10 - STOCKTON,City,
CA5010006,CITY OF WATERFORD,DISTRICT 10 - STOCKTON,City,
CA5010008,"HUGHSON, CITY OF",DISTRICT 10 - STOCKTON,City,
CA5010010,"MODESTO, CITY OF",DISTRICT 10 - STOCKTON,City,
CA5010014,"OAKDALE, CITY OF",DISTRICT 10 - STOCKTON,City,
CA5010017,"PATTERSON, CITY OF",DISTRICT 10 - STOCKTON,City,
CA5010018,"RIVERBANK, CITY OF",DISTRICT 10 - STOCKTON,City,
CA5010019,"TURLOCK, CITY OF",DISTRICT 10 - STOCKTON,City,
CA5010026,WATERFORD - HICKMAN,DISTRICT 10 - STOCKTON,City,
CA5010034,CITY OF MODESTO - NORTH TURLOCK,DISTRICT 10 - STOCKTON,City,
CA5010023,CITY OF MODESTO - SOUTH TURLOCK,DISTRICT 10 - STOCKTON,City,
CA5010031,CITY OF MODESTO - WALNUT MANOR,DISTRICT 10 - STOCKTON,City,
CA5010042,WATERFORD-RIVER POINTE,DISTRICT 10 - STOCKTON,City,
CA5110001,CITY OF LIVE OAK,DISTRICT 21 - VALLEY,City,
CA5110002,CITY OF YUBA CITY,DISTRICT 21 - VALLEY,City,
CA5210001,CITY OF CORNING,DISTRICT 21 - VALLEY,City,
CA5210004,CITY OF RED BLUFF,DISTRICT 21 - VALLEY,City,
CA5200504,CITY OF TEHAMA,DISTRICT 21 - VALLEY,City,
CA5410002,"DINUBA, CITY OF",DISTRICT 24 - TULARE,City,
CA5410003,"EXETER, CITY OF",DISTRICT 24 - TULARE,City,
CA5410004,"FARMERSVILLE, CITY OF",DISTRICT 24 - TULARE,City,
CA5410006,"LINDSAY, CITY OF",DISTRICT 24 - TULARE,City,
CA5410048,PORTERVILLE-JONES CORNER,DISTRICT 24 - TULARE,City,
CA5410010,"PORTERVILLE, CITY OF",DISTRICT 24 - TULARE,City,
CA5410015,"TULARE, CITY OF",DISTRICT 24 - TULARE,City,
CA5410020,"WOODLAKE, CITY OF",DISTRICT 24 - TULARE,City,
CA5610011,CITY OF SANTA PAULA,DISTRICT 06 - SANTA BARBARA,City,
CA5610002,FILLMORE WATER DEPT,DISTRICT 06 - SANTA BARBARA,City,
CA5610007,OXNARD WATER DEPT,DISTRICT 06 - SANTA BARBARA,City,
CA5610009,PORT HUENEME WATER DEPT,DISTRICT 06 - SANTA BARBARA,City,
CA5610017,VENTURA WATER DEPARTMENT,DISTRICT 06 - SANTA BARBARA,City,
CA5610019,CAMARILLO WATER DEPT,DISTRICT 06 - SANTA BARBARA,City,
CA5610020,THOUSAND OAKS WATER DEPT,DISTRICT 06 - SANTA BARBARA,City,
CA5710001,CITY OF DAVIS,DISTRICT 09 - SACRAMENTO,City,
CA5710005,CITY OF WINTERS,DISTRICT 09 - SACRAMENTO,City,
CA5710006,CITY OF WOODLAND,DISTRICT 09 - SACRAMENTO,City,
CA5710003,CITY OF WEST SACRAMENTO,DISTRICT 09 - SACRAMENTO,City,
CA5810004,CITY OF WHEATLAND,DISTRICT 21 - VALLEY,City,
CA0110009,DUBLIN SAN RAMON SERVICES DISTRICT,DISTRICT 04 - SAN FRANCISCO,Community Services District,
CA0300019,FIDDLETOWN COMMUNITY SERVICE,DISTRICT 10 - STOCKTON,Community Services District,
CA0310005,PINE GROVE COMM SERV DIST,DISTRICT 10 - STOCKTON,Community Services District,
CA0300016,VOLCANO COMMUNITY SERVICE DIST,DISTRICT 10 - STOCKTON,Community Services District,
CA0400016,BERRY CREEK COMMUNITY SERVICE DIST,LPA34 - BUTTE COUNTY,Community Services District,
CA0710009,TOWN OF DISCOVERY BAY,DISTRICT 04 - SAN FRANCISCO,Community Services District,
CA0810003,BERTSCH OCEAN VIEW CSD,DISTRICT 01 - KLAMATH,Community Services District,
CA0800532,BIG ROCK C.S.D.,DISTRICT 01 - KLAMATH,Community Services District,
CA0800555,GASQUET C.S.D.,DISTRICT 01 - KLAMATH,Community Services District,
CA0800556,HRC C.S.D.,DISTRICT 01 - KLAMATH,Community Services District,
CA0800557,HUNTER VALLEY CSD,DISTRICT 01 - KLAMATH,Community Services District,
CA0800548,KLAMATH C.S.D.,DISTRICT 01 - KLAMATH,Community Services District,
CA0800526,REDWOOD PARK C.S.D.,DISTRICT 01 - KLAMATH,Community Services District,
CA0810002,SMITH RIVER C.S.D.,DISTRICT 01 - KLAMATH,Community Services District,
CA0910006,GRIZZLY FLATS COMMUNITY SERVIC,DISTRICT 09 - SACRAMENTO,Community Services District,
CA1000005,BIG CREEK COMMUNITY SERV DIST,DISTRICT 23 - FRESNO,Community Services District,
CA1010049,BIOLA COMMUNITY SERVICES DIST,DISTRICT 23 - FRESNO,Community Services District,
CA1010039,CARUTHERS COMM SERV DIST,DISTRICT 23 - FRESNO,Community Services District,
CA1010035,DEL REY COMMUNITY SERV DIST,DISTRICT 23 - FRESNO,Community Services District,
CA1000053,LANARE COMMUNITY SERVICES DIST,DISTRICT 23 - FRESNO,Community Services District,
CA1010020,LATON COMMUNITY SERVICES DISTRICT,DISTRICT 23 - FRESNO,Community Services District,
CA1010052,SIERRA CEDARS CSD,DISTRICT 23 - FRESNO,Community Services District,
CA1100203,ARTOIS COMMUNITY S.D.,DISTRICT 21 - VALLEY,Community Services District,
CA1100711,BUTTE CITY COMMUNITY S.D.,DISTRICT 21 - VALLEY,Community Services District,
CA1100616,ELK CREEK COMMUNITY S.D.,DISTRICT 21 - VALLEY,Community Services District,
CA1200592,BIG LAGOON CSD,DISTRICT 01 - KLAMATH,Community Services District,
CA1200587,BRICELAND C.S.D.,DISTRICT 01 - KLAMATH,Community Services District,
CA1210020,FIELDBROOK GLENDALE C.S.D.,DISTRICT 01 - KLAMATH,Community Services District,
CA1210009,HUMBOLDT C.S.D.,DISTRICT 01 - KLAMATH,Community Services District,
CA1210021,JACOBY CREEK CSD,DISTRICT 01 - KLAMATH,Community Services District,
CA1210023,LOLETA C.S.D.,DISTRICT 01 - KLAMATH,Community Services District,
CA1210017,MANILA COMMUNITY SERVICES DIST.,DISTRICT 01 - KLAMATH,Community Services District,
CA1210016,MCKINLEYVILLE C.S.D.,DISTRICT 01 - KLAMATH,Community Services District,
CA1200707,MIRANDA C.S.D.,DISTRICT 01 - KLAMATH,Community Services District,
CA1200701,ORICK C.S.D.,DISTRICT 01 - KLAMATH,Community Services District,
CA1200729,ORLEANS C.S.D.,DISTRICT 01 - KLAMATH,Community Services District,
CA1206004,PALMER CREEK CSD,DISTRICT 01 - KLAMATH,Community Services District,
CA1200541,PHILLIPSVILLE C.S.D.,DISTRICT 01 - KLAMATH,Community Services District,
CA1210011,REDWAY C.S.D.,DISTRICT 01 - KLAMATH,Community Services District,
CA1200518,RIVERSIDE CSD,DISTRICT 01 - KLAMATH,Community Services District,
CA1200553,WEOTT C.S.D.,DISTRICT 01 - KLAMATH,Community Services District,
CA1210024,WESTHAVEN C.S.D.,DISTRICT 01 - KLAMATH,Community Services District,
CA1210015,WILLOW CREEK C.S.D.,DISTRICT 01 - KLAMATH,Community Services District,
CA1210010,SCOTIA CSD,DISTRICT 01 - KLAMATH,Community Services District,
CA1400098,DARWIN COMMUNITY SERVICE DISTRICT,DISTRICT 13 - SAN BERNARDINO,Community Services District,
CA1400007,SIERRA HIGHLAND CSD,DISTRICT 13 - SAN BERNARDINO,Community Services District,
CA1410005,INDIAN CREEK CSD,DISTRICT 13 - SAN BERNARDINO,Community Services District,
CA1410006,BIG PINE CSD,DISTRICT 27 - MOJAVE,Community Services District,
CA1400036,KEELER COMMUNITY SERVICE DISTRICT,DISTRICT 27 - MOJAVE,Community Services District,
CA1400109,SIERRA NORTH COMMUNITY SERVICE DISTRICT,DISTRICT 27 - MOJAVE,Community Services District,
CA1400002,STARLITE COMMUNITY SERVICE DISTRICT,DISTRICT 27 - MOJAVE,Community Services District,
CA1510001,ARVIN COMMUNITY SERVICES DIST,DISTRICT 12 - VISALIA,Community Services District,
CA1510006,EAST NILES CSD,DISTRICT 12 - VISALIA,Community Services District,
CA1510038,BEAR VALLEY CSD,DISTRICT 19 - TEHACHAPI,Community Services District,
CA1510002,BORON CSD,DISTRICT 19 - TEHACHAPI,Community Services District,
CA1510027,DESERT LAKE COMM SERV DIST,DISTRICT 19 - TEHACHAPI,Community Services District,
CA1510045,GOLDEN HILLS CSD,DISTRICT 19 - TEHACHAPI,Community Services District,
CA1510036,INYOKERN CSD,DISTRICT 19 - TEHACHAPI,Community Services District,
CA1503270,LAKE ISABELLA COMMUNITY SERVICES DIST,DISTRICT 19 - TEHACHAPI,Community Services District,
CA1510018,ROSAMOND CSD,DISTRICT 19 - TEHACHAPI,Community Services District,
CA1510025,STALLION SPRINGS CSD,DISTRICT 19 - TEHACHAPI,Community Services District,
CA1610001,ARMONA COMMUNITY SERVICES DIST,DISTRICT 12 - VISALIA,Community Services District,
CA1610007,HOME GARDEN CSD,DISTRICT 12 - VISALIA,Community Services District,
CA1610009,KETTLEMAN CITY CSD,DISTRICT 12 - VISALIA,Community Services District,
CA1700502,ANDERSON SPRINGS CSD,DISTRICT 03 - MENDOCINO,Community Services District,
CA1710015,HIDDEN VALLEY LAKE CSD,DISTRICT 03 - MENDOCINO,Community Services District,
CA1800512,CLEAR CREEK CSD-WESTWOOD,DISTRICT 02 - LASSEN,Community Services District,
CA1800516,LITTLE VALLEY CSD,DISTRICT 02 - LASSEN,Community Services District,
CA1810002,WESTWOOD C.S.D.,DISTRICT 02 - LASSEN,Community Services District,
CA1810004,LEAVITT LAKE CSD,DISTRICT 02 - LASSEN,Community Services District,
CA2100508,MUIR BEACH COMMUNITY,DISTRICT 25 - MARIN,Community Services District,
CA2310009,BROOKTRAILS TOWNSHIP CSD,DISTRICT 03 - MENDOCINO,Community Services District,
CA2400167,BALLICO CSD,DISTRICT 11 - MERCED,Community Services District,
CA2410011,LE GRAND COMM SERVICES DIST,DISTRICT 11 - MERCED,Community Services District,
CA2410007,PLANADA CSD,DISTRICT 11 - MERCED,Community Services District,
CA2400201,VOLTA COMMUNITY SD,DISTRICT 11 - MERCED,Community Services District,
CA2500503,CALIFORNIA PINES C.S.D.,DISTRICT 02 - LASSEN,Community Services District,
CA2600501,BIRCHIM COMMUNITY SERVICE DISTRICT,LPA56 - MONO COUNTY,Community Services District,
CA2600714,WHEELER CREST CSD,LPA56 - MONO COUNTY,Community Services District,
CA2710005,CASTROVILLE COMMUNITY SERVICES DISTRICT,DISTRICT 05 - MONTEREY,Community Services District,
CA2710020,PAJARO COMMUNITY SERVICES DISTRICT,DISTRICT 05 - MONTEREY,Community Services District,
CA2700773,SUNNY MESA WATER SYSTEM,DISTRICT 05 - MONTEREY,Community Services District,
CA2700511,NORMCO WC,DISTRICT 05 - MONTEREY,Community Services District,
CA2702094,BLACKIE RD WS #18,LPA57 - MONTEREY COUNTY,Community Services District,
CA2701670,LANGLEY/VALLE PACIFICO WS,LPA57 - MONTEREY COUNTY,Community Services District,
CA2701515,MOSS LANDING HARBOR WS,LPA57 - MONTEREY COUNTY,Community Services District,
CA2700771,SPRINGFIELD WATER COMPANY,LPA57 - MONTEREY COUNTY,Community Services District,
CA2700787,VEGA RD WS #01,LPA57 - MONTEREY COUNTY,Community Services District,
