PWSID,SYSTEM_NAME,COUNTY,OWNERSHIP_SDWIS,OWNER_CODE_SDWIS,OWNERSHIP_KD,OWNERSHIP_KD_BI,TYPE,TYPE_consolidated,JURISDICTION_9,JURISDICTION_10,SOURCE_SDWIS,Source_coded_18,POP_TOTAL,SC_TOTAL,FEE_CODE_062018,FEE_FULL_062018,CWStype_fed_062018,CWStype_state062018,CWStype_state_name2018,WQ_REG,COMPLIANCE_STATUS,VIOLATION_COUNT,COUNT_TCR,TOTAL_VIOLATIONS, , 
CA2800538,CARNEROS INN,NAPA,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,30,1,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA2800543,CAPELL VALLEY ESTATES,NAPA,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,SW,SW,250,90,,#N/A,C,C,Community,LPA,RETURNED TO COMPLIANCE,1,NA,1,,
CA2800548,SILVERADO PINES MOBILE HOME,NAPA,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,255,1,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA2800593,R RANCH AT THE LAKE,NAPA,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,28,1,,#N/A,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA2800625,ST. HELENA HOSPITAL,NAPA,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,860,226,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA2801016,HESS WINERY,NAPA,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,100,1,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA2801020,ESPINOZA WATER SYSTEM,NAPA,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,30,1,,#N/A,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA2801080,MILTON ROAD WATER COMPANY,NAPA,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,55,24,SC,Small Community,NP,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA2810001,HOWELL MOUNTAIN MUTUAL WATER COMPANY,NAPA,Private,P,Private,Private,MWC,MWC,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,SW,SW,2070,396,SC,Small Community,C,C,Community,SWRCB-DISTRICT,RETURNED TO COMPLIANCE,4,NA,4,,
CA2810002,"CALISTOGA, CITY OF",NAPA,Local,L,Local,Public,City,City,CITY,CITY,SW,SW,5334,1483,DAVCL,Disadvantaged Large Community Water System,C,C,Community,SWRCB-DISTRICT,RETURNED TO COMPLIANCE,9,NA,9,,
CA2810003,"NAPA, CITY OF",NAPA,Local,L,Local,Public,City,City,CITY,CITY,SW,SW,88258,25146,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,RETURNED TO COMPLIANCE,6,NA,6,,
CA2810004,"ST. HELENA, CITY OF",NAPA,Local,L,Local,Public,City,City,CITY,CITY,SW,SW,6004,2423,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,RETURNED TO COMPLIANCE,3,NA,3,,
CA2810005,"AMERICAN CANYON, CITY OF",NAPA,Local,L,Local,Public,City,City,CITY,CITY,SW,SW,20315,5317,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,RETURNED TO COMPLIANCE,2,NA,2,,
CA2810007,TOWN OF YOUNTVILLE,NAPA,Local,L,Local,Public,City,City,CITY,CITY,SWP,SWP,3953,817,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA2810008,VETERANS HOME OF CALIFORNIA,NAPA,State Government,S,State Government,Public,State,State,STATEFED,STATE,SW,SW,2933,30,WH,WholesalerÂ Â,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA2810009,BERRYESSA PINES WATER SYSTEM,NAPA,Local,L,Local,Public,Water District,Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,261,78,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA2810012,PACIFIC UNION COLLEGE,NAPA,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,2360,312,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA2810013,BERRYESSA HIGHLANDS,NAPA,Local,L,Local,Public,Resort Improvement District - County,Resort Improvement District,COUNTY,COUNTY,SW,SW,924,351,SC,Small Community,C,C,Community,SWRCB-DISTRICT,OUT-OF-COMPLIANCE,12,NA,12,,
CA2810014,SPANISH FLAT WATER DISTRICT,NAPA,Local,L,Local,Public,Water District,Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,230,96,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA2900502,FLORISTON WATER SYSTEM,NEVADA,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GU,GW,75,45,SC,Small Community,C,C,Community,LPA,OUT-OF-COMPLIANCE,1,NA,1,,
CA2900511,SHADY LAKE WATER ASSOCIATION,NEVADA,Private,P,Private,Private,PA,PA,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,90,32,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA2900523,WASHINGTON WATER DISTRICT,NEVADA,Private,P,Local,Public,County Water District,County Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,330,113,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA2900529,GOLD COUNTRY HOME PARK - WATER SYSTEM,NEVADA,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,60,27,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,1,1,,
CA2900530,ROUGH & READY MOBILEHOME VILLAGE,NEVADA,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,200,62,SC,Small Community,C,C,Community,LPA,RETURNED TO COMPLIANCE,1,5,6,,
CA2900531,CREEKSIDE VILLAGE,NEVADA,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,300,130,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA2900541,CHRISTIAN ENCOUNTER MINISTRIES,NEVADA,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,35,16,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,1,1,,
CA2900546,SIERRA FRIENDS CENTER,NEVADA,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,150,13,SP,NonTransient-NonCommunity Water System,C,C,Community,LPA,IN COMPLIANCE,0,1,1,,
CA2900548,SIERRA ESTATES MUTUAL WATER COMPANY,NEVADA,Private,P,Private,Private,MWC,MWC,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,100,32,SC,Small Community,C,C,Community,LPA,RETURNED TO COMPLIANCE,3,1,4,,
CA2900562,ANANDA VILLAGE,NEVADA,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,290,86,SC,Small Community,C,C,Community,LPA,RETURNED TO COMPLIANCE,2,2,4,,
CA2910001,CITY OF GRASS VALLEY,NEVADA,Local,L,Local,Public,City,City,CITY,CITY,SW,SW,4930,2488,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA2910002,CITY OF NEVADA CITY,NEVADA,Local,L,Local,Public,City,City,CITY,CITY,SW,SW,3001,1252,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA2910003,"TRUCKEE-DONNER PUD, MAIN",NEVADA,Local,L,Local,Public,PUD,PUD,SPECIAL DISTRICT,SPECIAL DISTRICT,GW,GW,16681,12972,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA2910004,"NEVADA ID - E. GEORGE, BANNER MOUNTAIN",NEVADA,Local,L,Local,Public,Irrigation District,Irrigation District,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,16960,5972,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA2910006,NEVADA ID - LOMA RICA,NEVADA,Local,L,Local,Public,Irrigation District,Irrigation District,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,13930,4905,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA2910010,TRUCKEE-DONNER PUD - HIRSCHDALE,NEVADA,Local,L,Local,Public,PUD,PUD,SPECIAL DISTRICT,SPECIAL DISTRICT,GW,GW,48,20,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA2910011,PLAVADA COMMUNITY ASSOCIATION,NEVADA,Private,P,Private,Private,PA,PA,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,395,252,SC,Small Community,C,C,Community,SWRCB-DISTRICT,RETURNED TO COMPLIANCE,1,NA,1,,
CA2910013,WASHINGTON RIDGE C.C.,NEVADA,State Government,S,State Government,Public,State,State,STATEFED,STATE,GW,GW,100,1,SP,NonTransient-NonCommunity Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA2910014,NEVADA ID - LAKE OF PINES,NEVADA,Local,L,Local,Public,Irrigation District,Irrigation District,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,6642,2339,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA2910016,DONNER SUMMIT PUBLIC UTILITY DISTRICT,NEVADA,Local,L,Local,Public,PUD,PUD,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,310,352,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA2910023,NEVADA ID - LAKE WILDWOOD,NEVADA,Local,L,Local,Public,Irrigation District,Irrigation District,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,9071,3194,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3000519,HYNES ESTATES MUTUAL WATER CO.,ORANGE,Private,P,Private,Private,MWC,MWC,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,120,42,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3000585,PAGE AVENUE MUTUAL WATER COMPANY,ORANGE,Private,P,Private,Private,MWC,MWC,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,115,36,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3000618,LIBERTY PARK WATER ASSOCIATION,ORANGE,Private,P,Private,Private,PA,PA,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,64,24,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3000825,SOUTH MIDWAY CITY MUTUAL WATER CO.,ORANGE,Private,P,Private,Private,MWC,MWC,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,708,54,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3000852,RANCHO MISSION VIEJO,ORANGE,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,25,17,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010001,CITY OF ANAHEIM,ORANGE,Local,L,Local,Public,City,City,CITY,CITY,SW,SW,450000,62998,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010002,CITY OF BREA,ORANGE,Local,L,Local,Public,City,City,CITY,CITY,SWP,SWP,43328,13722,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010003,CITY OF BUENA PARK,ORANGE,Local,L,Local,Public,City,City,CITY,CITY,SWP,SWP,83347,18730,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010004,MESAWATER DISTRICT,ORANGE,Local,L,Local,Public,Special Act District,Special Act District,SPECIAL DISTRICT,SPECIAL DISTRICT,SWP,SWP,110000,23701,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010008,EASTSIDE WATER ASSOCIATION,ORANGE,Private,P,Private,Private,PA,PA,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,2000,333,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010010,CITY OF FULLERTON,ORANGE,Local,L,Local,Public,City,City,CITY,CITY,SWP,SWP,138251,30620,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,1,1,,
CA3010017,LAGUNA BEACH COUNTY WD,ORANGE,Local,L,Local,Public,County Water District,County Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,SWP,SWP,19240,8665,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010018,CITY OF LA HABRA,ORANGE,Local,L,Local,Public,City,City,CITY,CITY,SWP,SWP,60239,13648,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010022,GOLDEN STATE WC - WEST ORANGE,ORANGE,Private,P,Private,Private,IOU,IOU,PRIVATE-IOU,PRIVATE-IOU,SWP,SWP,114016,26948,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010023,CITY OF NEWPORT BEACH,ORANGE,Local,L,Local,Public,City,City,CITY,CITY,SWP,SWP,66467,26155,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010027,CITY OF ORANGE,ORANGE,Local,L,Local,Public,City,City,CITY,CITY,SWP,SWP,138640,36329,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010030,CITY OF SAN JUAN CAPISTRANO,ORANGE,Local,L,Local,Public,City,City,CITY,CITY,SWP,SWP,40000,11401,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010035,GOLDEN STATE WC - PLACENTIA,ORANGE,Private,P,Private,Private,IOU,IOU,PRIVATE-IOU,PRIVATE-IOU,SWP,SWP,36374,11122,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010036,CITY OF SAN CLEMENTE,ORANGE,Local,L,Local,Public,City,City,CITY,CITY,SWP,SWP,51504,17386,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010037,YORBA LINDA WATER DISTRICT,ORANGE,Local,L,Local,Public,County Water District,County Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,SWP,SWP,76018,24904,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010038,CITY OF SANTA ANA,ORANGE,Local,L,Local,Public,City,City,CITY,CITY,SWP,SWP,342930,44739,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010041,CITY OF SEAL BEACH,ORANGE,Local,L,Local,Public,City,City,CITY,CITY,SWP,SWP,25561,5359,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010042,SOUTH COAST WD - SOUTH COAST,ORANGE,Local,L,Local,Public,County Water District,County Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,SWP,SWP,1000000,6557,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010046,CITY OF TUSTIN,ORANGE,Local,L,Local,Public,City,City,CITY,CITY,SWP,SWP,67700,13934,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010047,GOLDEN STATE WC - COWAN HEIGHTS,ORANGE,Private,P,Private,Private,IOU,IOU,PRIVATE-IOU,PRIVATE-IOU,SWP,SWP,5390,2532,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010053,CITY OF HUNTINGTON BEACH,ORANGE,Local,L,Local,Public,City,City,CITY,CITY,SWP,SWP,201000,52697,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010055,SOUTH COAST WD - CAPISTRANO BEACH,ORANGE,Local,L,Local,Public,County Water District,County Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,SWP,SWP,1000000,5553,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010062,CITY OF GARDEN GROVE,ORANGE,Local,L,Local,Public,City,City,CITY,CITY,SWP,SWP,170883,33072,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010064,CITY OF WESTMINSTER,ORANGE,Local,L,Local,Public,City,City,CITY,CITY,SWP,SWP,91169,20362,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010068,EAST ORANGE COUNTY WD - RZ,ORANGE,Local,L,Local,Public,County Water District,County Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,SWP,SWP,103000,1207,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010069,CITY OF FOUNTAIN VALLEY,ORANGE,Local,L,Local,Public,City,City,CITY,CITY,SWP,SWP,56464,16743,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010071,JOINT REGIONAL WATER SUPPLY SYSTEM,ORANGE,Local,L,Local,Public,JPA,JPA,JPA,JPA,SWP,SWP,220643,40,WH,WholesalerÂ Â,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010073,MOULTON NIGUEL WATER DISTRICT,ORANGE,Local,L,Local,Public,Water District,Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,SWP,SWP,173280,53391,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010079,EL TORO WATER DISTRICT,ORANGE,Local,L,Local,Public,Water District,Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,SWP,SWP,48461,9549,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010082,SERRANO WATER DISTRICT,ORANGE,Local,L,Local,Public,Irrigation District,Irrigation District,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,6641,2254,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010092,IRVINE RANCH WATER DISTRICT,ORANGE,Local,L,Local,Public,Water District,Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,390000,104069,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010093,EAST ORANGE COUNTY WD - WZ,ORANGE,Local,L,Local,Public,County Water District,County Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,SWP,SWP,100000,18,WH,WholesalerÂ Â,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010094,TRABUCO CANYON WATER DISTRICT,ORANGE,Local,L,Local,Public,County Water District,County Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,SWP,SWP,13175,4026,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010097,MIDWAY CITY MUTUAL WC,ORANGE,Private,P,Private,Private,MWC,MWC,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,1257,198,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010100,CITY OF LA PALMA,ORANGE,Local,L,Local,Public,City,City,CITY,CITY,SWP,SWP,16500,4290,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010101,SANTA MARGARITA WATER DISTRICT,ORANGE,Local,L,Local,Public,Water District,Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,SWP,SWP,159632,52684,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3010120,SAN JUAN BASIN AUTHORITY,ORANGE,Local,L,Local,Public,JPA,JPA,JPA,JPA,GW,GW,40000,2,WH,WholesalerÂ Â,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3100011,AUBURN VALLEY COMMUNITY SERVICE DIS,PLACER,Private,P,Local,Public,CSD,CSD,SPECIAL DISTRICT,SPECIAL DISTRICT,GW,GW,290,119,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,1,1,,
CA3100014,BAKER RANCH WATER COMPANY,PLACER,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,150,54,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,1,1,,
CA3100019,NORTH EDEN VALLEY,PLACER,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,52,21,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA3100023,AUBURN MOBILE HOME VILLAGE,PLACER,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,59,23,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,5,5,,
CA3100038,HEATHER GLEN COMMUNITY SERVICE DIST,PLACER,Private,P,Local,Public,CSD,CSD,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,250,101,SC,Small Community,C,C,Community,LPA,OUT-OF-COMPLIANCE,1,NA,1,,
CA3100040,SHADY GLEN COMM WATER SYSTEM,PLACER,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,SW,SW,200,121,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA3100041,ALPINE MEADOWS PROPERTY OWNERS ASSO,PLACER,Private,P,Private,Private,PA,PA,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,SW,SW,250,129,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA3100043,GOLD HILL MOBILEHOME PARK,PLACER,Private,P,Private,Private,MHP,MHP,MHP,MHP,GW,GW,75,32,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,5,5,,
CA3100058,DUTCH FLAT MUTUAL,PLACER,Private,P,Private,Private,MWC,MWC,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,SW,SW,350,101,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA3100061,SIERRA MEADOWS APARTMENT,PLACER,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,52,28,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA3100069,AUBURN RIDGE WOODS,PLACER,Private,P,Private,Private,Private,Private,PRIVATE,PRIVATE,GW,GW,131,47,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,1,1,,
CA3100528,GOLDEN HILLS MUTUAL WATER CO,PLACER,Private,P,Private,Private,MWC,MWC,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,SWP,SWP,84,32,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA3100538,ROSECREST MUTUAL,PLACER,Private,P,Private,Private,MWC,MWC,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,31,15,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,1,1,,
CA3103310,EMIGRANT GAP MUTUAL WATER CO.,PLACER,Private,P,Private,Private,MWC,MWC,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,GW,GW,125,43,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,2,2,,
CA3103835,LAKEVIEW HILLS COMMUNITY ASSOC,PLACER,Private,P,Private,Private,PA,PA,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,SWP,SWP,499,150,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA3103836,HIDDEN VALLEY COMMUNITY ASSOCIATION,PLACER,Private,P,Private,Private,PA,PA,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,SWP,SWP,499,164,SC,Small Community,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA3107339,FOLSOM LAKE MUTUAL WATER CO,PLACER,Private,P,Private,Private,MWC,MWC,PRIVATE- MUT BENEFIT,PRIVATE- MUT BENEFIT,SWP,SWP,333,101,,#N/A,C,C,Community,LPA,IN COMPLIANCE,0,NA,0,,
CA3110001,NORTH TAHOE PUD - MAIN,PLACER,Local,L,Local,Public,PUD,PUD,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,5300,3247,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3110003,FORESTHILL PUBLIC UTILITY DIST,PLACER,Local,L,Local,Public,PUD,PUD,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,6000,2007,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3110004,CITY OF LINCOLN,PLACER,Local,L,Local,Public,City,City,CITY,CITY,SWP,SWP,48165,18308,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3110005,PLACER CWA - AUBURN/BOWMAN,PLACER,Local,L,Local,Public,Special Act District,Special Act District,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,27562,8352,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3110006,PLACER CWA - COLFAX,PLACER,Local,L,Local,Public,Special Act District,Special Act District,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,2987,900,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3110008,CITY OF ROSEVILLE,PLACER,Local,L,Local,Public,City,City,CITY,CITY,SW,SW,132562,42395,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3110009,MEADOW VISTA CWD,PLACER,Local,L,Local,Public,County Water District,County Water District,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,3640,1437,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3110010,TAHOE CITY PUD - MAIN,PLACER,Local,L,Local,Public,PUD,PUD,SPECIAL DISTRICT,SPECIAL DISTRICT,GW,GW,6511,2899,C1,Large Water System,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3110011,TAHOE CITY PUD - MCKINNEY/QUAIL,PLACER,Local,L,Local,Public,PUD,PUD,SPECIAL DISTRICT,SPECIAL DISTRICT,SW,SW,844,559,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,NA,0,,
CA3110012,AGATE BAY WATER COMPANY,PLACER,Private,P,Private,Private,IOU,IOU,PRIVATE-IOU,PRIVATE-IOU,SW,SW,2500,580,SC,Small Community,C,C,Community,SWRCB-DISTRICT,IN COMPLIANCE,0,5,5,,
